GROUP_SET,GROUP_ID,GROUP_NAME,TEAM_ID,TEAM_ABBREVIATION,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,SUM_TIME_PLAYED
Lineups,-1630534-1630567-,O. Agbaji - S. Barnes,1610612761,TOR,48,16,32,0.333,16.4,14.0,29.9,0.466,3.7,11.3,0.331,5.1,6.8,0.757,3.5,12.0,15.5,9.4,5.6,2.5,1.4,1.9,7.2,6.0,36.8,-2.3,545,1063,5128,3545,522,540,546,2255,941,758,3398,794,732,3099,716,454,490,487,4968,796,984,4844,4976,612,590,4177,2360120
Lineups,-203992-1630168-,B. Bogdanović - O. Okongwu,1610612737,ATL,22,12,10,0.545,16.3,14.2,32.5,0.436,4.4,13.3,0.332,6.2,7.9,0.782,4.8,11.3,16.1,9.9,4.9,3.2,1.5,1.9,7.0,6.8,39.0,-1.3,1776,1467,3223,2012,524,511,443,3577,639,490,3382,475,489,2412,274,526,437,436,4761,387,725,4881,4914,452,514,3480,1078145
Lineups,-1630175-1631094-,C. Anthony - P. Banchero,1610612753,ORL,33,16,17,0.485,16.3,13.1,29.5,0.444,3.4,10.5,0.326,6.5,8.7,0.743,4.2,10.3,14.5,7.5,4.5,2.6,2.2,1.5,7.3,7.2,36.1,-1.3,1056,1063,4262,2639,525,639,569,3204,1149,910,3539,408,332,3511,429,666,582,855,4619,707,288,4501,4996,376,633,3510,1616700
Lineups,-1626164-1642346-,D. Booker - R. Dunn,1610612756,PHX,63,30,33,0.476,16.3,13.7,29.8,0.458,4.7,13.1,0.36,5.1,6.4,0.796,4.1,11.2,15.3,9.3,4.2,2.4,1.7,1.5,6.3,5.8,37.2,-1.5,189,406,5154,2687,528,574,550,2630,533,501,2291,793,814,1987,450,539,511,505,4480,828,549,4510,4788,682,568,3694,3072680
Lineups,-1629630-1641744-,J. Morant - Z. Edey,1610612763,MEM,42,23,19,0.548,16.3,15.8,33.0,0.48,4.5,12.0,0.373,5.9,7.3,0.81,5.4,12.6,18.0,8.9,5.5,2.5,1.8,1.8,7.4,7.1,42.0,3.5,740,646,4436,2007,526,394,426,1580,615,640,1789,560,604,1502,154,379,294,546,4934,726,474,4816,5021,390,420,372,2053105
Lineups,-1631301-1641878-,J. Sims - D. Baugh,1610612766,CHA,3,0,3,0.0,16.3,10.3,27.7,0.373,4.7,13.7,0.341,5.3,7.3,0.727,4.7,10.3,15.0,7.0,7.0,3.7,1.3,2.3,6.3,5.7,30.7,-6.7,4258,4771,1421,4771,527,1120,674,4784,553,449,2958,713,592,3782,305,658,536,975,5209,241,1005,5125,4793,729,929,5201,146505
Lineups,-1628989-1630200-,K. Huerter - T. Jones,1610612741,CHI,16,8,8,0.5,16.3,15.7,31.8,0.494,5.6,14.4,0.391,5.1,6.1,0.827,3.1,11.1,14.1,10.9,3.9,2.3,1.4,1.9,6.1,5.2,42.1,2.3,2322,2019,2828,2195,529,405,483,1093,298,381,1180,813,940,1151,1045,556,612,325,4299,909,950,4857,4758,901,418,773,780000
Lineups,-1629661-1630553-,C. Johnson - K. Johnson,1610612751,BKN,50,20,30,0.4,16.2,12.8,29.2,0.438,4.6,13.5,0.342,5.1,6.3,0.807,3.7,10.5,14.1,8.7,5.2,2.7,1.4,2.1,7.0,6.1,35.3,-2.9,483,814,5073,3181,543,678,579,3510,572,465,2956,802,862,1609,672,642,613,570,4881,640,899,5038,4917,610,668,4491,2424915
Lineups,-1628998-1641706-,C. Martin - B. Miller,1610612766,CHA,27,8,19,0.296,16.2,13.0,30.5,0.425,4.9,14.1,0.343,6.0,7.7,0.784,4.3,11.8,16.1,7.7,5.3,2.6,1.7,1.8,7.1,6.6,36.8,0.1,1409,2019,4436,3878,538,659,524,3968,503,400,2913,517,524,2348,396,468,442,784,4895,718,554,4790,4970,503,587,2170,1311980
Lineups,-1629643-1630215-,C. Okeke - J. Butler,1610612755,PHI,5,0,5,0.0,16.2,15.6,31.0,0.503,6.0,13.8,0.435,5.2,6.6,0.788,3.4,10.2,13.6,8.8,2.8,2.8,1.4,1.6,4.8,5.4,42.4,4.8,3778,4771,2092,4771,531,412,506,744,222,433,495,765,770,2206,806,684,697,558,3258,578,921,4587,4192,815,406,211,243425
Lineups,-1628378-1629622-,D. Mitchell - M. Strus,1610612739,CLE,42,31,11,0.738,16.2,15.1,30.9,0.488,5.5,14.7,0.372,6.5,8.0,0.813,4.1,11.8,15.9,9.9,4.4,2.4,1.3,1.5,6.4,6.5,42.1,3.5,740,384,3419,846,537,446,519,1264,329,340,1845,398,455,1455,464,470,463,435,4608,841,1104,4384,4803,513,416,372,2041080
Lineups,-1626156-1630533-,D. Russell - Z. Williams,1610612751,BKN,26,10,16,0.385,16.2,12.3,29.7,0.416,4.0,13.3,0.299,5.5,7.2,0.769,3.5,10.4,13.9,8.3,4.4,3.0,2.1,1.7,6.0,6.5,34.2,-2.8,1485,1717,4143,3308,530,746,553,4199,825,491,4087,663,634,2792,727,653,658,652,4584,512,321,4715,4671,523,729,4430,1266600
Lineups,-1631166-1641787-,D. Timme - T. Evbuomwan,1610612751,BKN,7,1,6,0.143,16.2,12.1,30.6,0.397,4.9,14.9,0.327,6.7,8.9,0.758,3.7,11.7,15.4,8.9,4.6,3.6,0.4,1.9,7.7,7.1,35.9,-2.9,3417,4024,2374,4574,541,776,522,4546,501,331,3502,361,315,3075,645,482,502,551,4666,266,3916,4845,5066,378,645,4463,339575
Lineups,-1627824-1630215-,G. Yabusele - J. Butler,1610612755,PHI,17,1,16,0.059,16.2,13.9,28.9,0.481,4.5,12.9,0.347,5.1,6.9,0.735,3.1,10.3,13.4,8.5,4.8,2.6,1.4,1.8,6.2,5.6,37.3,-1.1,2214,4024,4143,4765,532,546,590,1573,616,535,2782,816,702,3676,1048,669,726,608,4728,669,913,4823,4778,740,561,3379,827440
Lineups,-202710-1629312-,J. Butler III - H. Highsmith,1610612748,MIA,21,11,10,0.524,16.2,14.0,29.5,0.473,5.0,13.3,0.379,6.0,7.4,0.808,3.8,11.7,15.5,9.5,4.6,2.8,1.1,1.5,4.5,5.9,39.0,2.2,1859,1599,3223,2116,540,541,567,1903,418,483,1559,519,579,1576,609,482,489,482,4666,598,1376,4510,4038,662,515,782,1019455
Lineups,-1630283-1631311-,K. Kelley - L. Quinones,1610612740,NOP,3,0,3,0.0,16.2,14.0,32.7,0.429,4.7,13.7,0.341,5.7,7.0,0.81,4.3,13.0,17.3,9.3,4.3,1.3,0.3,1.0,7.3,6.7,38.3,-5.0,4258,4771,1421,4771,535,523,439,3836,553,449,2958,616,657,1520,379,339,342,495,4561,2528,4132,3171,5009,481,531,5003,145860
Lineups,-1629652-1641717-,L. Dort - C. Wallace,1610612760,OKC,64,51,13,0.797,16.2,15.0,32.0,0.469,4.8,13.0,0.369,5.4,6.5,0.834,3.6,11.5,15.1,8.6,3.3,3.8,2.1,1.8,6.9,5.9,40.3,3.4,171,16,3741,647,534,453,478,2073,518,513,1959,695,798,976,699,501,529,604,3865,217,305,4807,4896,669,480,417,3112465
Lineups,-1626204-1630552-,L. Nance Jr. - J. Johnson,1610612737,ATL,10,5,5,0.5,16.2,13.9,29.1,0.478,5.5,13.7,0.401,7.6,8.9,0.854,3.3,11.6,14.9,10.3,6.1,3.3,1.7,0.9,5.5,6.9,40.9,0.6,3009,2651,2092,2195,539,544,582,1710,319,447,887,232,304,750,866,495,550,384,5069,348,585,2949,4520,435,457,1739,485800
Lineups,-1631199-1641752-,R. Harper Jr. - B. Klintman,1610612765,DET,1,0,1,0.0,16.2,14.0,34.0,0.412,5.0,20.0,0.25,6.0,7.0,0.857,7.0,11.0,18.0,8.0,4.0,1.0,0.0,1.0,9.0,8.0,39.0,-1.0,4883,4771,393,4771,533,523,368,4273,426,62,4544,519,657,689,10,563,296,703,4313,3193,4650,3171,5197,253,510,3200,48645
Lineups,-1630249-1631210-,V. Krejčí - J. Toppin,1610612737,ATL,1,1,0,1.0,16.2,16.0,32.0,0.5,7.0,15.0,0.467,3.0,5.0,0.6,5.0,12.0,17.0,12.0,4.0,2.0,1.0,2.0,4.0,4.0,42.0,-2.0,4883,4024,1,1,536,378,475,791,104,307,353,2194,1434,4661,216,438,358,219,4313,1209,1639,4916,3575,1592,422,3976,48600
Lineups,-203897-1628366-,Z. LaVine - L. Ball,1610612741,CHI,24,10,14,0.417,16.2,15.8,32.4,0.488,6.3,15.3,0.41,4.4,5.2,0.84,3.6,12.7,16.3,10.6,4.4,3.4,1.6,1.3,5.3,4.6,42.3,3.8,1622,1717,3884,3072,542,394,446,1263,190,293,759,1153,1349,908,677,370,421,350,4601,308,653,4040,4451,1206,411,332,1164230
Lineups,-202687-1630170-,B. Biyombo - D. Vassell,1610612759,SAS,24,8,16,0.333,16.1,14.2,29.9,0.474,5.1,13.4,0.38,3.7,5.1,0.724,2.9,10.7,13.6,9.0,4.7,2.9,1.2,0.9,5.0,4.5,37.1,-2.5,1622,2019,4143,3545,544,512,547,1858,409,481,1503,1625,1392,3847,1205,602,692,532,4691,524,1324,2878,4273,1268,569,4283,1161040
Lineups,-1631110-1641705-,J. Sochan - V. Wembanyama,1610612759,SAS,30,13,17,0.433,16.1,13.8,29.5,0.468,4.6,13.3,0.348,5.6,6.8,0.824,3.9,12.2,16.1,10.2,5.0,2.4,2.7,1.5,5.0,6.1,37.8,1.3,1216,1349,4262,2977,545,553,564,2160,569,488,2735,636,722,1200,566,421,438,395,4791,819,93,4401,4275,591,542,1222,1449215
Lineups,-1628398-1629018-,K. Kuzma - G. Trent Jr.,1610612749,MIL,29,18,11,0.621,16.1,12.8,28.0,0.458,4.6,12.6,0.364,7.4,9.1,0.811,2.3,11.0,13.4,7.7,4.7,2.3,0.8,1.3,5.9,6.5,37.6,-2.5,1269,918,3419,1484,546,674,642,2654,585,568,2110,257,279,1499,1800,558,723,787,4690,887,2578,4227,4651,512,544,4329,1400155
Lineups,-1630205-1642530-,L. Stevens - Y. Kawamura,1610612763,MEM,1,1,0,1.0,16.1,20.0,33.0,0.606,6.0,14.0,0.429,6.0,7.0,0.857,6.0,11.0,17.0,11.0,4.0,6.0,3.0,0.0,6.0,5.0,52.0,28.0,4883,4024,1,1,547,159,420,166,222,408,532,519,657,689,76,563,358,306,4313,6,48,1,4680,968,202,1,48150
Lineups,-203952-1631107-,A. Wiggins - N. Jović,1610612748,MIA,4,1,3,0.25,16.0,12.8,28.8,0.443,3.5,12.5,0.28,6.3,7.5,0.833,2.3,11.5,13.8,6.8,2.5,2.5,1.0,0.8,5.5,5.5,35.3,-1.0,4013,4024,1421,4050,549,686,600,3288,1086,579,4312,460,557,978,1939,503,671,1091,2849,756,1639,2417,4520,776,670,3200,192005
Lineups,-203081-203114-,D. Lillard - K. Middleton,1610612749,MIL,19,10,9,0.526,16.0,14.1,30.3,0.464,4.0,11.5,0.349,6.8,9.3,0.734,3.3,12.0,15.3,8.6,3.8,2.4,1.4,1.4,6.5,7.6,38.9,-1.3,2022,1717,3011,2106,551,520,533,2350,780,732,2732,341,261,3685,903,438,519,603,4243,869,962,4341,4826,296,516,3472,911170
Lineups,-1629684-1630182-,G. Williams - J. Green,1610612766,CHA,14,5,9,0.357,16.0,13.4,28.7,0.465,5.8,14.6,0.397,4.4,5.3,0.838,2.9,10.1,12.9,9.1,5.0,2.7,1.2,1.5,7.3,6.6,36.9,-3.4,2520,2651,3011,3459,548,606,602,2309,272,358,1056,1120,1311,937,1258,703,779,518,4791,627,1234,4433,5000,489,581,4691,673050
Lineups,-1626192-1642358-,P. Connaughton - A. Johnson,1610612749,MIL,1,0,1,0.0,16.0,11.0,34.0,0.324,5.0,18.0,0.278,8.0,11.0,0.727,4.0,7.0,11.0,10.0,2.0,5.0,0.0,1.0,2.0,8.0,35.0,-11.0,4883,4771,393,4771,550,979,368,5038,426,145,4330,179,124,3782,484,1600,1162,410,1989,41,4650,3171,1386,253,686,5302,48000
Lineups,-1631117-1642268-,W. Kessler - I. Collier,1610612762,UTA,48,11,37,0.229,16.0,13.2,29.5,0.448,4.3,13.1,0.325,5.0,6.7,0.74,4.3,12.0,16.3,8.2,5.9,1.8,1.7,2.0,6.0,5.6,35.7,-3.8,545,1599,5237,4229,552,617,562,3061,682,503,3546,857,744,3580,379,454,424,660,5028,1649,610,4906,4729,742,650,4808,2301260
Lineups,-1630557-1642273-,C. Kispert - K. George,1610612764,WAS,60,14,46,0.233,15.9,13.5,29.4,0.457,4.7,12.8,0.364,5.7,6.9,0.825,3.5,11.0,14.5,8.7,5.4,2.2,1.6,1.9,7.0,6.1,37.2,-2.2,261,1247,5307,4218,558,592,572,2657,566,546,2124,616,705,1178,724,561,577,582,4917,996,718,4885,4922,597,563,4151,2862730
Lineups,-203468-1628971-,C. McCollum - B. Brown,1610612740,NOP,15,6,9,0.4,15.9,13.5,28.9,0.467,3.6,10.7,0.338,4.5,5.9,0.753,3.3,10.5,13.9,9.1,5.3,2.2,1.7,1.3,7.8,5.7,35.0,-5.9,2432,2416,3011,3181,555,591,592,2240,1023,876,3081,1098,1040,3195,843,629,660,527,4897,1000,556,4087,5075,712,686,5135,716910
Lineups,-1630217-1630583-,D. Bane - S. Aldama,1610612763,MEM,54,30,24,0.556,15.9,15.0,31.7,0.475,5.1,13.5,0.374,5.1,6.8,0.755,3.9,10.8,14.7,9.8,4.7,2.8,1.5,1.9,7.1,6.2,40.3,0.3,395,406,4755,1950,562,452,487,1832,415,467,1756,787,720,3139,570,589,560,445,4720,571,734,4880,4959,575,479,1937,2574670
Lineups,-1626164-1628960-,D. Booker - G. Allen,1610612756,PHX,62,29,33,0.468,15.9,13.5,28.6,0.471,4.9,13.4,0.367,6.8,8.0,0.847,3.3,9.8,13.2,9.1,4.5,2.3,1.3,1.4,6.1,6.7,38.7,-1.4,212,447,5154,2743,566,590,610,2007,475,475,2016,346,452,801,842,753,742,517,4630,936,1046,4265,4741,478,519,3551,2950265
Lineups,-203110-1630541-,D. Green - M. Moody,1610612744,GSW,56,36,20,0.643,15.9,14.0,28.9,0.482,5.4,14.1,0.386,6.1,7.5,0.811,3.2,10.5,13.8,10.6,4.2,3.6,1.5,1.7,5.7,6.5,39.4,3.3,351,239,4497,1318,553,539,589,1497,336,406,1325,505,570,1488,923,627,668,347,4505,261,843,4748,4596,505,502,435,2679275
Lineups,-1629018-1631260-,G. Trent Jr. - A. Green,1610612749,MIL,59,38,21,0.644,15.9,13.7,28.8,0.478,5.3,13.0,0.405,5.8,7.3,0.8,2.4,11.4,13.8,8.0,3.9,2.5,1.1,1.5,6.1,6.0,38.6,1.9,283,180,4567,1316,563,559,599,1699,379,522,835,587,606,1895,1721,515,667,698,4295,783,1541,4432,4735,647,523,956,2811490
Lineups,-1629684-1630544-,G. Williams - T. Mann,1610612766,CHA,13,6,7,0.462,15.9,12.6,29.5,0.428,5.2,14.5,0.36,5.8,7.5,0.784,4.5,11.2,15.7,7.3,5.1,2.1,1.5,1.9,7.0,6.4,36.3,-0.9,2613,2416,2611,2767,565,704,568,3888,380,362,2296,572,574,2353,328,544,476,896,4851,1145,848,4892,4928,538,618,3165,619290
Lineups,-201935-203992-,J. Harden - B. Bogdanović,1610612746,LAC,30,21,9,0.7,15.9,13.8,28.2,0.491,4.7,12.4,0.38,7.0,8.5,0.816,3.7,10.6,14.3,7.8,4.6,2.7,1.5,1.2,6.3,6.4,39.3,3.2,1216,758,3011,961,559,550,632,1193,541,603,1504,326,362,1382,660,618,598,761,4665,636,760,4020,4783,527,506,456,1431290
Lineups,-203114-1626171-,K. Middleton - B. Portis,1610612749,MIL,18,11,7,0.611,15.9,15.1,30.0,0.502,5.0,12.3,0.405,6.2,8.1,0.766,2.8,11.9,14.7,9.1,4.2,2.9,1.2,1.4,5.8,6.3,41.3,3.7,2108,1599,2611,1541,560,450,540,771,426,605,819,479,445,2874,1333,461,567,521,4507,534,1218,4372,4613,563,446,345,858625
Lineups,-2544-1631108-,L. James - M. Christie,1610612747,LAL,41,23,18,0.561,15.9,13.7,28.1,0.488,4.1,11.6,0.351,5.9,7.2,0.815,2.8,11.0,13.8,9.0,4.7,2.7,1.5,1.4,4.6,6.2,37.4,-0.3,767,646,4350,1942,561,564,640,1272,758,705,2644,562,617,1414,1329,557,664,530,4704,632,823,4364,4084,571,554,2666,1954905
Lineups,-1629022-1641737-,L. Walker IV - A. Bona,1610612755,PHI,16,2,14,0.125,15.9,13.7,29.5,0.464,3.8,12.4,0.308,5.7,7.2,0.791,3.6,11.1,14.8,8.4,6.1,3.4,2.4,1.8,5.9,5.5,36.9,-2.9,2322,3541,3884,4635,557,568,564,2373,896,599,3916,612,627,2113,677,548,557,636,5074,327,159,4756,4661,776,584,4473,763790
Lineups,-202331-1627824-,P. George - G. Yabusele,1610612755,PHI,39,15,24,0.385,15.9,13.1,28.0,0.466,5.0,13.0,0.387,5.6,7.1,0.8,3.0,9.6,12.6,7.7,4.6,3.4,1.1,1.5,6.1,5.8,36.8,0.3,835,1153,4755,3308,554,645,643,2282,424,514,1318,623,651,1760,1066,805,831,780,4674,322,1412,4392,4745,674,591,1999,1864635
Lineups,-1629023-1630539-,P. Washington - K. Jones,1610612742,DAL,7,3,4,0.429,15.9,17.0,30.1,0.564,3.4,8.7,0.393,4.0,6.0,0.667,2.9,11.4,14.3,10.3,3.0,2.9,1.3,0.9,6.7,6.1,41.4,4.0,3417,3195,1779,2983,564,310,537,261,1145,1409,1146,1350,983,4326,1258,512,597,387,3422,546,1104,2815,4872,586,443,267,333465
Lineups,-202699-1641709-,T. Harris - A. Thompson,1610612765,DET,50,30,20,0.6,15.9,14.8,30.3,0.49,3.2,9.3,0.346,5.1,6.8,0.758,4.2,11.3,15.4,9.2,4.9,3.0,1.7,2.0,6.2,6.0,38.0,0.3,483,406,4497,1599,556,472,534,1217,1305,1224,2828,788,728,3074,439,529,499,515,4772,506,602,4912,4774,618,538,2001,2389225
Lineups,-203078-1628960-,B. Beal - G. Allen,1610612756,PHX,44,20,24,0.455,15.8,13.4,26.9,0.498,4.5,11.7,0.381,6.6,8.1,0.812,2.7,10.5,13.1,8.7,5.1,2.4,1.8,1.2,6.3,6.6,37.9,-1.6,668,814,4755,2816,568,600,730,996,620,696,1459,380,433,1476,1456,639,747,590,4848,833,468,3903,4791,492,541,3718,2088390
Lineups,-1628392-1631096-,I. Hartenstein - C. Holmgren,1610612760,OKC,20,16,4,0.8,15.8,16.5,30.4,0.541,4.1,10.3,0.395,5.2,6.6,0.794,3.5,12.8,16.3,9.8,5.0,2.5,2.2,1.8,6.0,5.9,42.2,4.8,1941,1063,1779,584,569,349,526,341,772,970,1094,765,789,2047,727,360,426,452,4776,803,253,4756,4667,673,415,211,948900
Lineups,-1631209-1641878-,I. Wong - D. Baugh,1610612766,CHA,1,0,1,0.0,15.8,12.0,28.0,0.429,3.0,6.0,0.5,2.0,2.0,1.0,2.0,13.0,15.0,7.0,5.0,1.0,2.0,2.0,9.0,1.0,29.0,-10.0,4883,4771,393,4771,572,794,644,3836,1458,2619,185,3332,3909,1,2299,339,536,975,4791,3193,344,4916,5197,4565,1067,5293,47350
Lineups,-1628381-1642268-,J. Collins - I. Collier,1610612762,UTA,29,10,19,0.345,15.8,13.7,28.6,0.479,4.2,11.5,0.362,5.5,6.9,0.796,4.2,12.2,16.5,8.5,6.6,2.3,1.8,2.2,6.7,5.8,37.1,0.4,1269,1717,4436,3529,573,567,611,1652,720,723,2203,660,685,1975,406,419,401,619,5149,913,503,5089,4859,705,571,1857,1372945
Lineups,-1629029-1629655-,L. Dončić - D. Gafford,1610612742,DAL,22,13,9,0.591,15.8,15.2,29.6,0.515,4.5,11.8,0.381,6.1,7.9,0.775,3.4,11.2,14.5,9.5,4.5,2.6,1.9,1.2,6.5,6.8,41.0,2.1,1776,1349,3011,1728,570,435,560,570,603,669,1490,502,494,2631,831,540,575,485,4619,675,430,3903,4839,452,453,836,1042815
Lineups,-203999-1631212-,N. Jokić - P. Watson,1610612743,DEN,57,36,21,0.632,15.8,15.2,28.6,0.53,3.6,9.6,0.373,6.5,8.3,0.786,3.4,11.3,14.7,11.0,4.5,2.6,1.7,1.5,5.5,6.3,40.5,1.8,327,239,4567,1392,575,439,607,414,1043,1145,1794,394,399,2254,838,523,564,300,4627,668,610,4529,4534,557,471,1010,2693895
Lineups,-203915-1630230-,S. Dinwiddie - N. Marshall,1610612742,DAL,66,30,36,0.455,15.8,13.3,27.9,0.477,3.4,10.3,0.329,6.2,8.0,0.768,2.7,10.7,13.4,8.0,4.8,2.4,1.5,1.5,5.4,6.1,36.2,-3.2,130,406,5216,2816,571,611,654,1749,1179,957,3452,475,446,2801,1369,613,719,699,4726,814,725,4501,4486,609,630,4628,3125910
Lineups,-1630570-1631166-,T. Watford - D. Timme,1610612751,BKN,9,3,6,0.333,15.8,12.8,29.0,0.441,5.0,13.9,0.36,5.2,6.2,0.839,3.7,12.0,15.7,8.9,4.8,1.2,1.0,1.6,8.1,5.2,35.8,-1.4,3148,3195,2374,3545,567,679,587,3399,426,425,2281,758,897,921,660,438,477,547,4730,2811,1639,4545,5129,879,648,3604,427910
Lineups,-1629027-1629611-,T. Young - T. Mann,1610612737,ATL,28,14,14,0.5,15.8,14.6,29.9,0.488,4.8,12.9,0.37,6.7,8.3,0.814,4.1,9.3,13.4,9.7,4.1,2.3,1.5,1.1,7.7,6.8,40.6,0.2,1343,1247,3884,2195,574,488,548,1276,519,530,1909,361,412,1435,457,870,724,458,4423,905,760,3813,5059,461,461,2058,1323680
Lineups,-1629661-1630533-,C. Johnson - Z. Williams,1610612751,BKN,44,17,27,0.386,15.7,12.5,28.3,0.442,4.5,13.1,0.342,5.6,6.8,0.832,3.6,9.9,13.4,8.5,4.5,2.4,1.3,1.8,6.7,6.3,35.1,-2.8,668,977,4941,3306,578,720,625,3343,614,505,2943,631,737,1078,704,745,717,621,4658,833,1095,4837,4862,558,681,4434,2075660
Lineups,-1627747-1630168-,C. LeVert - O. Okongwu,1610612737,ATL,26,13,13,0.5,15.7,14.9,29.7,0.503,4.4,11.7,0.375,6.3,8.2,0.769,3.6,10.9,14.5,10.0,4.5,2.8,1.5,1.3,6.0,6.0,40.5,1.7,1485,1349,3741,2195,580,468,558,742,648,695,1661,458,429,2790,681,578,576,407,4623,575,848,4097,4680,613,467,1043,1225885
Lineups,-1630551-1642259-,J. Champagnie - A. Sarr,1610612764,WAS,42,10,32,0.238,15.7,13.6,29.7,0.459,5.3,14.2,0.375,4.9,6.0,0.807,3.4,10.7,14.1,8.7,4.9,2.3,1.6,1.4,6.3,5.2,37.5,-3.3,740,1717,5128,4204,581,577,554,2593,357,394,1659,890,971,1603,805,598,610,579,4769,952,642,4321,4785,884,553,4676,1975460
Lineups,-203482-1630631-,K. Olynyk - J. Alvarado,1610612740,NOP,20,6,14,0.3,15.7,12.5,27.5,0.455,3.4,9.4,0.358,6.2,8.6,0.721,4.0,10.9,14.9,8.3,5.3,2.7,1.5,1.5,5.7,7.2,34.6,-0.6,1941,2416,3884,3849,576,723,687,2783,1201,1193,2358,472,348,3885,548,580,553,657,4892,667,760,4382,4572,365,711,2888,944330
Lineups,-1628969-1630540-,M. Bridges - M. McBride,1610612752,NYK,64,39,25,0.609,15.7,14.0,29.6,0.474,4.7,12.4,0.379,5.5,6.9,0.805,3.7,10.4,14.1,8.8,3.8,3.2,1.6,1.7,5.7,5.8,38.3,2.4,171,163,4814,1563,577,521,559,1873,546,599,1551,654,698,1667,644,651,617,554,4233,398,682,4700,4589,707,533,715,3021205
Lineups,-203995-1630182-,V. Micić - J. Green,1610612766,CHA,31,5,26,0.161,15.7,11.9,28.4,0.42,3.6,11.4,0.32,5.0,6.4,0.784,4.2,10.4,14.5,7.7,5.0,2.3,1.7,1.5,6.0,6.0,32.5,-2.3,1159,2651,4887,4549,579,815,619,4112,994,739,3664,822,824,2335,438,652,574,789,4791,955,579,4541,4673,614,817,4187,1462080
Lineups,-1630245-1630581-,A. Dosunmu - J. Giddey,1610612741,CHI,43,16,27,0.372,15.6,13.4,28.5,0.471,4.9,13.0,0.375,4.7,6.1,0.767,2.9,10.9,13.8,9.6,5.2,2.1,1.2,1.8,5.9,5.3,36.4,-4.4,701,1063,4941,3402,588,596,613,1996,499,524,1741,994,959,2827,1234,581,669,465,4872,1126,1196,4835,4658,854,611,4923,2008740
Lineups,-1630639-1630658-,A. Lawson - C. Castleton,1610612761,TOR,10,5,5,0.5,15.6,11.7,30.0,0.39,3.4,11.4,0.298,5.9,8.3,0.711,5.5,11.3,16.8,7.9,5.5,1.7,1.1,2.7,6.4,7.0,32.7,-4.5,3009,2651,2092,2195,582,857,540,4615,1165,737,4090,563,398,4009,139,527,379,740,4934,1813,1466,5237,4808,404,807,4932,469160
Lineups,-1628389-1631107-,B. Adebayo - N. Jović,1610612748,MIA,44,21,23,0.477,15.6,12.1,27.1,0.446,4.4,12.3,0.358,6.0,7.5,0.795,2.9,10.7,13.5,8.0,4.3,2.4,0.9,1.5,5.3,6.0,34.6,-0.5,668,758,4691,2681,584,782,711,3174,647,615,2367,519,553,2005,1255,608,703,726,4521,873,2246,4386,4450,617,709,2846,2063150
Lineups,-1629632-1630200-,C. White - T. Jones,1610612741,CHI,18,8,10,0.444,15.6,13.7,30.1,0.454,4.6,13.7,0.337,5.2,6.1,0.862,3.2,10.8,14.0,8.7,4.1,1.9,1.5,1.7,6.6,5.8,37.2,-3.3,2108,2019,3223,2881,587,569,539,2836,576,449,3087,758,969,660,928,594,627,584,4442,1492,760,4665,4850,677,565,4666,842600
Lineups,-1628973-1630173-,J. Brunson - P. Achiuwa,1610612752,NYK,40,25,15,0.625,15.6,13.6,28.8,0.473,3.3,9.9,0.332,5.5,6.9,0.793,4.1,9.6,13.7,8.0,4.7,2.8,1.4,1.8,4.8,6.0,36.0,-2.2,801,565,4016,1429,586,579,597,1937,1229,1057,3375,679,696,2059,471,809,687,732,4688,578,990,4826,4179,616,642,4151,1873495
Lineups,-1630215-1641737-,J. Butler - A. Bona,1610612755,PHI,20,2,18,0.1,15.6,13.5,28.9,0.466,4.2,12.3,0.343,5.0,6.8,0.735,3.3,11.3,14.6,8.6,5.5,3.4,2.6,1.5,6.3,5.4,36.1,-0.8,1941,3541,4350,4706,590,592,593,2258,708,615,2914,826,722,3668,866,530,573,596,4934,315,118,4433,4787,815,631,3019,933760
Lineups,-203903-1628374-,J. Clarkson - L. Markkanen,1610612762,UTA,31,8,23,0.258,15.6,12.8,28.5,0.447,4.4,12.8,0.341,6.5,8.8,0.73,4.3,11.0,15.3,8.1,5.6,2.2,1.4,1.7,6.8,6.9,36.4,-2.5,1159,2019,4691,4041,585,683,612,3087,656,550,2977,413,319,3758,398,559,510,682,4970,1021,982,4753,4886,429,614,4280,1452905
Lineups,-1631095-1641708-,J. Smith Jr. - A. Thompson,1610612745,HOU,48,32,16,0.667,15.6,13.9,30.2,0.46,3.8,11.2,0.34,5.4,7.3,0.748,5.1,11.7,16.8,7.1,4.3,2.3,1.8,1.7,6.2,6.4,37.0,3.1,545,350,4143,1047,589,545,536,2535,896,767,3006,689,607,3431,208,480,382,958,4547,950,520,4665,4764,536,572,476,2241690
